author,committer,sha,body,date,URL,issue,files_changed
STUkh,yyx990803,6bc75cacb72c0cc7f3d1041b5d9ff447ac2f5f69,fix(v-on): return handler value when using modifiers (#7704),2018-03-08 22:09:53,https://api.github.com/repos/vuejs/vue/commits/6bc75cacb72c0cc7f3d1041b5d9ff447ac2f5f69,,"['src/compiler/codegen/events.js', 'test/unit/modules/compiler/codegen.spec.js', 'test/unit/modules/vdom/patch/edge-cases.spec.js']"
posva,yyx990803,db584931e20f9ad4b423cfc14d587f9d0240a565,fix(v-model): handle trailing whitespaces in expression (#7737),2018-03-08 22:01:38,https://api.github.com/repos/vuejs/vue/commits/db584931e20f9ad4b423cfc14d587f9d0240a565,,"['src/compiler/directives/model.js', 'test/unit/features/directives/model-text.spec.js']"
posva,yyx990803,550c3c0d14af5485bb7e507c504664a7136e9bf9,"fix(model): fix array index binding for v-model checkbox (#7671)

Closes #7670",2018-03-08 21:54:33,https://api.github.com/repos/vuejs/vue/commits/550c3c0d14af5485bb7e507c504664a7136e9bf9,['7670'],['src/platforms/web/compiler/directives/model.js']
HerringtonDarkholme,yyx990803,144bf5a99e2ebd644f80bc8ab61cd1bf0366961a,fix(types): prefer normal component over functional one (#7687),2018-03-08 18:55:52,https://api.github.com/repos/vuejs/vue/commits/144bf5a99e2ebd644f80bc8ab61cd1bf0366961a,,"['types/options.d.ts', 'types/vue.d.ts']"
LarsStegman,yyx990803,68b51f2620a8245398d7c95b8afd523d0917d10b,chore: fix comment grammar mistake (#7739),2018-03-08 17:21:57,https://api.github.com/repos/vuejs/vue/commits/68b51f2620a8245398d7c95b8afd523d0917d10b,,['src/core/observer/index.js']
Gcaufy,yyx990803,6931a47c5c5664d4df2a99dd5c1b275ccef625bc,refactor: use more accurate variable name (#7755),2018-03-08 17:21:11,https://api.github.com/repos/vuejs/vue/commits/6931a47c5c5664d4df2a99dd5c1b275ccef625bc,,['src/core/instance/state.js']
HcySunYang,yyx990803,8053f6043c8e24f4bbd2002ab960a86f5c94c541,chore: merge imports (#7762),2018-03-08 17:09:48,https://api.github.com/repos/vuejs/vue/commits/8053f6043c8e24f4bbd2002ab960a86f5c94c541,,['src/core/instance/inject.js']
cheapsteak,yyx990803,f83987bb7022a4fa50b59445158b824debcbf6b4,chore: update downloads badge to point to graph of downloads (#7733),2018-03-08 17:07:57,https://api.github.com/repos/vuejs/vue/commits/f83987bb7022a4fa50b59445158b824debcbf6b4,,['README.md']
schipiga,yyx990803,9e04f6af2792f709417f4d39113e7723aae69918,test: add unit tests for core/observer/dep (#7738),2018-03-08 17:06:46,https://api.github.com/repos/vuejs/vue/commits/9e04f6af2792f709417f4d39113e7723aae69918,,['test/unit/modules/observer/dep.spec.js']
ktsn,yyx990803,6b8516b2dde52be643ee6855b45b253a17ed0461,fix(types): fix wrong errorCaptured type (#7712),2018-03-08 17:05:03,https://api.github.com/repos/vuejs/vue/commits/6b8516b2dde52be643ee6855b45b253a17ed0461,,"['types/options.d.ts', 'types/test/options-test.ts']"
sis0k0,yyx990803,2b0fc381fcc2888b05fbbdf314b8450d3f31d396,docs: update Angular's commit convention link (#7666),2018-03-08 17:00:11,https://api.github.com/repos/vuejs/vue/commits/2b0fc381fcc2888b05fbbdf314b8450d3f31d396,,['.github/COMMIT_CONVENTION.md']
yaodingyd,yyx990803,acd92cf981d384d4006c81b9001a6d35957630dc,chore: unify the terms 'microtask' and '(macro) task' (#7641),2018-03-08 16:58:14,https://api.github.com/repos/vuejs/vue/commits/acd92cf981d384d4006c81b9001a6d35957630dc,,['src/core/util/next-tick.js']
ktsn,yyx990803,b2092dbff9ab0ccfa8e59ed3ca540cca0715c683,fix(types): make render option in functional components to optional (#7663),2018-03-08 16:55:27,https://api.github.com/repos/vuejs/vue/commits/b2092dbff9ab0ccfa8e59ed3ca540cca0715c683,,"['types/options.d.ts', 'types/test/options-test.ts']"
posva,yyx990803,ec9152f67ac6b910012059df7f3a67e5517e205f,"ci: use latest version of codecov binary (#7665)

closes #7664",2018-03-08 16:55:01,https://api.github.com/repos/vuejs/vue/commits/ec9152f67ac6b910012059df7f3a67e5517e205f,['7664'],"['.circleci/config.yml', 'package.json']"
ktsn,yyx990803,db1b18ceec51761f1bcd6160c51e02b36b86a9c2,fix(types): add missing `listeners` type on RenderContext (#7584),2018-03-08 16:52:01,https://api.github.com/repos/vuejs/vue/commits/db1b18ceec51761f1bcd6160c51e02b36b86a9c2,,"['types/options.d.ts', 'types/test/options-test.ts']"
posva,yyx990803,dc97a39c2f41ce57431d42d8b41811866f8e105c,"fix(codegen): support filters with () in older browsers (#7545)

Fix #7544
Make sure no extra , is added at the end of the call so it also work with older browsers",2018-03-08 16:24:09,https://api.github.com/repos/vuejs/vue/commits/dc97a39c2f41ce57431d42d8b41811866f8e105c,['7544'],"['src/compiler/parser/filter-parser.js', 'test/unit/modules/compiler/codegen.spec.js']"
posva,yyx990803,013d98092868a0c6721831e91616c64f99119b74,"fix(show): prevent transitions from starting on change truthy values (#7524)

Closes #7523",2018-03-08 16:19:08,https://api.github.com/repos/vuejs/vue/commits/013d98092868a0c6721831e91616c64f99119b74,['7523'],['src/platforms/web/runtime/directives/show.js']
hirokiosame,yyx990803,733c1be7f5983cdd9e8089a8088b235ba21a4dee,"fix(inject): use hasOwn instead of 'in' for provideKey check (#7460)

fix #7284

* fix(Injection with Symbol polyfill): hasOwn instead of 'in'

Symbol polyfill adds a setter on the Object prototype so the 'in' check evaluated to true on every
object

* test(Injected properties): Ensures prototype properties aren't injected

Prototype properties were being injected, so injecting 'constructor' would have hit the first
provide-layer and not yield expected results.",2018-03-08 16:15:35,https://api.github.com/repos/vuejs/vue/commits/733c1be7f5983cdd9e8089a8088b235ba21a4dee,['7284'],"['src/core/instance/inject.js', 'test/unit/features/options/inject.spec.js']"
yyx990803,yyx990803,e98d12d232af49b8e127375b6237013e01b77dda,"workflow: add ""polish"" to commit types",2018-03-08 15:32:42,https://api.github.com/repos/vuejs/vue/commits/e98d12d232af49b8e127375b6237013e01b77dda,,"['.github/COMMIT_CONVENTION.md', 'scripts/verify-commit-msg.js']"
ismailarilik,yyx990803,e9ea565d915cdffbad17bb78aa30af752dd4e5e6,"polish: raise warning when Vue.set/delete is called on invalid values  (#7452)

close #7381",2018-03-08 15:31:40,https://api.github.com/repos/vuejs/vue/commits/e9ea565d915cdffbad17bb78aa30af752dd4e5e6,['7381'],"['src/core/observer/index.js', 'test/unit/modules/observer/observer.spec.js']"
dmitry-vakhnenko,yyx990803,dc2171a33a38d0563ef14934b078d9dc4c39acf3,"refactor: Use native bind function instead of own (#7491)

close #7408",2018-03-08 15:07:40,https://api.github.com/repos/vuejs/vue/commits/dc2171a33a38d0563ef14934b078d9dc4c39acf3,['7408'],['src/shared/util.js']
yyx990803,yyx990803,80e650cfdf9f8127405592d64ba5af1e6e13ce86,chore: fix formatting,2018-03-08 14:52:27,https://api.github.com/repos/vuejs/vue/commits/80e650cfdf9f8127405592d64ba5af1e6e13ce86,,['test/unit/modules/compiler/compiler-options.spec.js']
yyx990803,yyx990803,9b22d86ab315a3c6061a6a4776eab1964304f92e,"fix: install ssr helpers for functional context during SSR

close #7443, ref nuxt/nuxt.js#2565",2018-03-08 14:51:03,https://api.github.com/repos/vuejs/vue/commits/9b22d86ab315a3c6061a6a4776eab1964304f92e,['7443'],"['flow/component.js', 'scripts/config.js', 'src/core/index.js', 'src/core/vdom/create-functional-component.js', 'src/server/optimizing-compiler/runtime-helpers.js', 'test/ssr/ssr-string.spec.js']"
yyx990803,yyx990803,3d431a5ddc62fac77a0d0466e13427dd7985901d,chore: update deps,2018-03-07 22:48:21,https://api.github.com/repos/vuejs/vue/commits/3d431a5ddc62fac77a0d0466e13427dd7985901d,,"['package-lock.json', 'package.json', 'yarn.lock']"
Justineo,yyx990803,1c0b4af5fd2f9e8173b8f4718018ee80a6313872,"fix: skip v-model & value binding collision check with dynamic type binding (#7406)

* fix #7404",2018-03-07 22:44:55,https://api.github.com/repos/vuejs/vue/commits/1c0b4af5fd2f9e8173b8f4718018ee80a6313872,['7404'],"['src/platforms/web/compiler/directives/model.js', 'test/unit/features/directives/model-text.spec.js']"
yyx990803,yyx990803,f7ca21eab1e0d661945aa6070fc988028c90966f,"fix: always install composition event listeners

Previously the installation was skipped on Android because
it was not needed for Chinese IME - however some IMEs such
as Japanese exhibits the same behavior as on other browers.

So it is safer to always enable the check. Closes #7367",2018-03-07 21:50:38,https://api.github.com/repos/vuejs/vue/commits/f7ca21eab1e0d661945aa6070fc988028c90966f,['7367'],"['src/platforms/web/runtime/directives/model.js', 'test/unit/features/directives/model-text.spec.js']"
Hanks10100,yyx990803,3eb37acf98e2d9737de897ebe7bdb7e9576bcc21,fix: fix ssr env detection in weex (#7375),2018-03-07 20:37:14,https://api.github.com/repos/vuejs/vue/commits/3eb37acf98e2d9737de897ebe7bdb7e9576bcc21,,['src/core/util/env.js']
yyx990803,yyx990803,aeebf0de906e7030282d59734ad30d69548cb521,test: add test for observer lazy getter invocation,2018-03-07 20:00:40,https://api.github.com/repos/vuejs/vue/commits/aeebf0de906e7030282d59734ad30d69548cb521,,['test/unit/modules/observer/observer.spec.js']
DeyLak,yyx990803,7392dfcc1d5fd7b257df5ae134f9eb2f0cc0a51e,"fix(observer): do not invoke getters on initial observation  (#7302)

fix #7280",2018-03-07 19:58:12,https://api.github.com/repos/vuejs/vue/commits/7392dfcc1d5fd7b257df5ae134f9eb2f0cc0a51e,['7280'],['src/core/observer/index.js']
yyx990803,yyx990803,f7311c90b35da6ee680dacb0566a276bff907ccb,refactor: move keyName alias map to compiler,2018-03-07 19:50:35,https://api.github.com/repos/vuejs/vue/commits/f7311c90b35da6ee680dacb0566a276bff907ccb,,"['src/compiler/codegen/events.js', 'src/core/instance/render-helpers/check-keycodes.js', 'test/unit/modules/compiler/codegen.spec.js']"
jkzing,yyx990803,1c8e2e88ed2d74a02178217b318564b73a096c18,"fix: support KeyboardEvent.key in built-in keyboard event modifiers (#7121)

fix #6900",2018-03-07 19:38:41,https://api.github.com/repos/vuejs/vue/commits/1c8e2e88ed2d74a02178217b318564b73a096c18,['6900'],"['src/core/instance/render-helpers/check-keycodes.js', 'test/unit/features/directives/on.spec.js']"
yyx990803,yyx990803,50b711af43708426e63b4ea529436b49fafc3f2e,"fix: do not special case attributes for custom elements

close #6864, close #6885",2018-03-07 17:03:31,https://api.github.com/repos/vuejs/vue/commits/50b711af43708426e63b4ea529436b49fafc3f2e,"['6864', '6885']","['src/platforms/web/runtime/modules/attrs.js', 'test/unit/modules/vdom/patch/edge-cases.spec.js']"
dennisgarrn,phanan,c57ffb768def2b8a409472eab2715579fc3f047d,"chore: fix README.md vulnerable target=""_blank"" links (#7689)

* README: add rel noopener and noreferrer

Add to all  ""_blank"" links rel noopener and noreferrer to prevent vulnerability

* Update README.md",2018-03-07 14:03:07,https://api.github.com/repos/vuejs/vue/commits/c57ffb768def2b8a409472eab2715579fc3f047d,,['README.md']
Hanks10100,yyx990803,d6200d70261c4a8943190900e0721ede1c4a4f2b,"feat(weex): update weex recycle-list compiler (#7610)

+ Support v-once
+ Generate @templateId on the root element of each component
+ Add binding-expression attribute on recycle-list
+ Fix the compile result of v-else-if and v-else",2018-03-05 03:59:21,https://api.github.com/repos/vuejs/vue/commits/d6200d70261c4a8943190900e0721ede1c4a4f2b,,"['src/platforms/weex/compiler/modules/recycle-list/component-root.js', 'src/platforms/weex/compiler/modules/recycle-list/index.js', 'src/platforms/weex/compiler/modules/recycle-list/recycle-list.js', 'src/platforms/weex/compiler/modules/recycle-list/v-if.js', 'src/platforms/weex/compiler/modules/recycle-list/v-once.js', 'test/weex/cases/cases.spec.js', 'test/weex/cases/recycle-list/v-else-if.vdom.js', 'test/weex/cases/recycle-list/v-once.vdom.js', 'test/weex/cases/recycle-list/v-once.vue', 'test/weex/compiler/append.spec.js', 'test/weex/helpers/index.js']"
Hanks10100,yyx990803,990374bacbaa75ae2535370583714f1032e768a1," feat(weex): support sending style sheets and class list to native (#7530)

No longer manage style sheets and class list in vue and weex-js-runtime.

Refer to https://github.com/Hanks10100/weex-native-directive/issues/14",2018-03-05 03:58:24,https://api.github.com/repos/vuejs/vue/commits/990374bacbaa75ae2535370583714f1032e768a1,,"['package-lock.json', 'package.json', 'src/core/vdom/patch.js', 'src/platforms/web/runtime/node-ops.js', 'src/platforms/weex/runtime/modules/class.js', 'src/platforms/weex/runtime/node-ops.js', 'test/weex/cases/cases.spec.js', 'test/weex/cases/recycle-list/components/stateful-v-model.vdom.js', 'test/weex/cases/recycle-list/components/stateful.vdom.js', 'test/weex/cases/recycle-list/components/stateless-multi-components.vdom.js', 'test/weex/cases/recycle-list/components/stateless-with-props.vdom.js', 'test/weex/cases/recycle-list/components/stateless.vdom.js', 'test/weex/cases/render/sample.vdom.js', 'test/weex/helpers/index.js', 'test/weex/runtime/class.spec.js', 'test/weex/runtime/components/richtext.spec.js']"
yyx990803,yyx990803,a270111a2c89fd5273664f4be15d38c26ff5c6c2,chore: update sponsors,2018-03-02 18:08:06,https://api.github.com/repos/vuejs/vue/commits/a270111a2c89fd5273664f4be15d38c26ff5c6c2,,"['BACKERS.md', 'README.md']"
yyx990803,yyx990803,cd334070f3b82d3f5892c4999cc290ccd4f56fd8,fix: address potential regex backtrack,2018-02-21 18:11:11,https://api.github.com/repos/vuejs/vue/commits/cd334070f3b82d3f5892c4999cc290ccd4f56fd8,,"['src/compiler/codegen/events.js', 'src/compiler/helpers.js', 'test/unit/modules/compiler/codegen.spec.js']"
yyx990803,yyx990803,1fa4a5e0fb2191e5b48b72710c92feaf51b3a979,chore: update sponsor image,2018-02-21 16:30:19,https://api.github.com/repos/vuejs/vue/commits/1fa4a5e0fb2191e5b48b72710c92feaf51b3a979,,"['BACKERS.md', 'README.md']"
t0mburton,yyx990803,e396eb3445904f11232f2355f03e8356173d0e31,"fix(ref): allow ref key to be zero (#7676)

prevents missing elements when :ref value is ""0""

fix #7669",2018-02-21 15:21:51,https://api.github.com/repos/vuejs/vue/commits/e396eb3445904f11232f2355f03e8356173d0e31,['7669'],"['src/core/vdom/modules/ref.js', 'test/unit/features/ref.spec.js']"
yyx990803,yyx990803,4e6d6379ee35f986a842c95964615dc27afa832f,chore: update sponsors,2018-02-09 18:20:07,https://api.github.com/repos/vuejs/vue/commits/4e6d6379ee35f986a842c95964615dc27afa832f,,"['BACKERS.md', 'README.md']"
commonstarling,yyx990803,39d58e521a4a6bc4c0d42f17453421ae155ec04f,"chore: edit documentation for grammar and consistency (#7600)

* edit docs for grammar and consistency

* remove changes to pull request template",2018-02-06 00:58:33,https://api.github.com/repos/vuejs/vue/commits/39d58e521a4a6bc4c0d42f17453421ae155ec04f,,"['.github/CONTRIBUTING.md', 'BACKERS.md', 'README.md']"
g-plane,yyx990803,2d168f1ba11d77cb2f2caa3356de86e99aba8da6,test(types): update TS version and fix types test (#7597),2018-02-03 19:02:25,https://api.github.com/repos/vuejs/vue/commits/2d168f1ba11d77cb2f2caa3356de86e99aba8da6,,"['package-lock.json', 'package.json', 'types/test/plugin-test.ts', 'types/test/vue-test.ts']"
yyx990803,yyx990803,8053eb1fba4202274efed11044679e011a1e525b,chore: update sponsors,2018-02-02 21:47:47,https://api.github.com/repos/vuejs/vue/commits/8053eb1fba4202274efed11044679e011a1e525b,,"['BACKERS.md', 'README.md']"
yyx990803,yyx990803,acb3bde95bb9d4a77a42b9d93b9267ed751ec4e4,chore: update sponsors,2018-02-02 17:23:31,https://api.github.com/repos/vuejs/vue/commits/acb3bde95bb9d4a77a42b9d93b9267ed751ec4e4,,"['BACKERS.md', 'README.md']"
yyx990803,yyx990803,ced00b1dec8326a653cce225133927fe5b4a3109,"fix: fix config.productionTip

fix #7565",2018-01-31 07:53:41,https://api.github.com/repos/vuejs/vue/commits/ced00b1dec8326a653cce225133927fe5b4a3109,['7565'],['src/platforms/web/runtime/index.js']
william-pan,yyx990803,4746256e553b19d4e37f264bf0c050fe0823d876,refactor: use util.isNative to check native Proxy (#7549),2018-01-28 20:51:20,https://api.github.com/repos/vuejs/vue/commits/4746256e553b19d4e37f264bf0c050fe0823d876,,['src/core/instance/proxy.js']
yyx990803,yyx990803,f2b476d4f4f685d84b4957e6c805740597945cde,refactor: avoid leading semi,2018-01-12 19:43:51,https://api.github.com/repos/vuejs/vue/commits/f2b476d4f4f685d84b4957e6c805740597945cde,,['src/core/observer/array.js']
yyx990803,yyx990803,eaf6b54a389dd6e316df932b3fe3a5d6579e2499,chore: fix another link,2018-01-12 14:47:00,https://api.github.com/repos/vuejs/vue/commits/eaf6b54a389dd6e316df932b3fe3a5d6579e2499,,"['BACKERS.md', 'README.md']"
yyx990803,yyx990803,04da767d10038d355b67778173ccf66ea74211c5,chore: fix sponsor link,2018-01-12 14:45:34,https://api.github.com/repos/vuejs/vue/commits/04da767d10038d355b67778173ccf66ea74211c5,,"['BACKERS.md', 'README.md']"
yyx990803,yyx990803,f0e9dc44672c6b68d919f26f5ccc49af21385a59,chore: update sponsors,2018-01-12 05:56:35,https://api.github.com/repos/vuejs/vue/commits/f0e9dc44672c6b68d919f26f5ccc49af21385a59,,"['BACKERS.md', 'README.md']"
yyx990803,yyx990803,782b66c790cee4a4998f48704bd0b8f643a43aca,workflow: remove setup script,2018-01-06 15:10:30,https://api.github.com/repos/vuejs/vue/commits/782b66c790cee4a4998f48704bd0b8f643a43aca,,['package.json']
yyx990803,yyx990803,a6a9d6d05ac7cb4fa62a3ecc6725fadfb0eebd3e,workflow: improve git hooks setup,2018-01-06 15:08:47,https://api.github.com/repos/vuejs/vue/commits/a6a9d6d05ac7cb4fa62a3ecc6725fadfb0eebd3e,,"['.github/COMMIT_CONVENTION.md', '.github/CONTRIBUTING.md', 'package-lock.json', 'package.json', 'scripts/setup.js', 'scripts/verify-commit-msg.js']"
Akryum,yyx990803,5191f13472d1fc37bdd601079970201fde6bf13e,"fix(transition): should not add transition class when cancelled (#7391)

fix #7390",2018-01-05 22:45:59,https://api.github.com/repos/vuejs/vue/commits/5191f13472d1fc37bdd601079970201fde6bf13e,['7390'],"['src/platforms/web/runtime/modules/transition.js', 'test/unit/features/transition/transition.spec.js']"
javoski,yyx990803,05299610ea3e89ddbcfe4d8ede0c298223766423,"fix(vdom): svg inside foreignObject should be rendered with correct namespace (fix #7330) (#7350)

* add failed test case

* fix failed test case

* fix(vdom): svg inside foreignObject should be rendered with correct namespace

* adjust comments",2018-01-05 22:44:44,https://api.github.com/repos/vuejs/vue/commits/05299610ea3e89ddbcfe4d8ede0c298223766423,['7330'],"['src/core/vdom/create-element.js', 'test/unit/modules/vdom/create-element.spec.js']"
HerringtonDarkholme,yyx990803,6ee684983b1f3384a4050d7c47cee7c6a325db8b,fix(types): contravariant generic default in ComponentOption (#7369),2018-01-03 06:33:48,https://api.github.com/repos/vuejs/vue/commits/6ee684983b1f3384a4050d7c47cee7c6a325db8b,,"['types/options.d.ts', 'types/test/options-test.ts']"
yyx990803,yyx990803,5b4e6679cbfabd7a6229e86f10c300bcc1b2f815,chore: update sponsors,2018-01-03 04:44:27,https://api.github.com/repos/vuejs/vue/commits/5b4e6679cbfabd7a6229e86f10c300bcc1b2f815,,"['BACKERS.md', 'README.md']"
jkzing,yyx990803,400aa651ba1648185274c10aa83c94cb9d8eac56,chore: fix setup script (#7364),2018-01-02 16:21:05,https://api.github.com/repos/vuejs/vue/commits/400aa651ba1648185274c10aa83c94cb9d8eac56,,['scripts/setup.js']
